,0,1,2,3
8105,4.72,4.97,0.0,4.87
8106,4.37,4.98,0.28,4.18
8107,5.0,5.0,0.43,4.68
8108,5.0,4.91,0.39,4.55
8109,3.75,3.95,0.0,1.22
8110,3.84,4.37,0.07,4.63
8111,1.98,4.76,0.28,2.61
8112,4.82,4.84,0.34,5.0
8113,1.83,4.8,0.0,0.57
8114,4.05,5.0,0.34,3.89
8115,4.94,4.93,0.0,5.0
8116,4.85,5.0,0.66,4.85
8117,4.92,5.0,0.0,5.0
8118,4.98,4.1,0.0,4.61
8119,5.0,5.0,0.19,5.0
8120,4.82,4.92,0.0,3.59
8121,4.94,4.68,0.0,4.85
8122,5.0,4.91,0.0,3.75
8123,5.0,3.09,0.0,2.65
8124,4.24,3.83,0.0,2.02
8125,4.94,3.95,0.0,4.64
8126,5.0,4.36,0.37,5.0
8127,4.93,4.19,0.0,4.59
8128,4.78,4.88,0.21,4.58
8129,3.61,4.64,0.0,3.85
8130,4.96,5.0,0.05,4.78
8131,5.0,4.97,0.0,4.58
8132,5.0,4.92,0.05,4.91
8133,5.0,5.0,0.0,5.0
8134,5.0,4.67,0.0,5.0
8135,5.0,4.93,0.07,5.0
8136,5.0,5.0,0.0,4.12
8137,4.17,5.0,0.57,5.0
8138,5.0,2.78,0.16,5.0
8139,5.0,4.57,0.0,4.7
8140,5.0,4.75,0.0,4.59
8141,5.0,5.0,0.0,5.0
8142,5.0,4.91,0.0,4.77
8143,4.74,4.47,0.0,5.0
8144,4.95,5.0,0.0,4.86
8145,5.0,4.7,0.0,4.98
8146,1.3,1.26,0.0,1.45
8147,3.46,1.97,0.02,0.87
8148,2.65,3.08,0.09,3.3
8149,5.0,5.0,0.0,5.0
8150,4.62,4.99,0.26,5.0
8151,5.0,4.68,0.23,5.0
8152,5.0,5.0,0.0,4.98
8153,5.0,4.71,0.0,4.75
8154,5.0,5.0,0.0,4.56
8155,5.0,4.67,0.0,5.0
8156,4.81,5.0,0.0,4.27
8157,5.0,5.0,0.05,4.85
8158,4.7,4.99,0.64,5.0
8159,4.82,4.98,0.13,4.83
8160,5.0,4.44,0.18,5.0
8161,4.95,5.0,0.1,5.0
8162,4.8,4.88,0.0,5.0
8163,5.0,4.6,0.0,4.84
8164,5.0,5.0,0.45,3.58
8165,4.27,5.0,0.36,5.0
8166,4.94,4.86,0.0,4.64
8167,4.89,4.76,0.0,5.0
8168,5.0,5.0,0.17,5.0
8169,4.91,5.0,0.76,5.0
8170,4.87,5.0,0.12,5.0
8171,4.41,3.03,0.01,3.03
8172,4.48,4.88,0.0,4.9
8173,4.96,5.0,0.15,4.38
8174,5.0,5.0,0.0,5.0
8175,4.95,4.41,0.0,5.0
8176,5.0,5.0,0.37,5.0
8177,5.0,4.53,0.6,4.95
8178,5.0,5.0,0.0,4.91
8179,5.0,4.46,0.32,4.68
8180,5.0,4.42,0.0,5.0
8181,4.79,4.79,0.0,4.6
8182,5.0,5.0,0.24,5.0
8183,5.0,4.84,0.0,4.73
8184,4.93,5.0,0.0,5.0
8185,5.0,5.0,0.0,5.0
8186,4.79,5.0,0.0,4.85
8187,5.0,4.45,0.0,4.8
8188,4.91,4.47,0.48,5.0
8189,5.0,4.75,0.17,5.0
8190,4.87,4.65,0.0,5.0
8191,4.44,4.97,0.0,5.0
8192,4.94,4.79,0.0,4.78
8193,5.0,4.81,0.46,5.0
8194,4.52,1.93,0.0,2.91
8195,4.4,4.59,0.0,4.71
8196,5.0,5.0,0.02,4.79
8197,3.7,3.33,0.42,4.06
8198,4.46,2.8,0.0,2.86
8199,5.0,5.0,0.12,5.0
8200,5.0,3.53,0.0,5.0
8201,4.72,4.88,0.09,5.0
8202,4.99,5.0,0.11,4.33
8203,5.0,3.93,0.0,5.0
8204,3.78,5.0,0.36,5.0
8205,5.0,4.03,0.13,5.0
8206,5.0,4.98,0.0,5.0
8207,5.0,4.6,0.0,5.0
8208,4.85,5.0,0.03,4.38
8209,5.0,5.0,0.0,5.0
8210,5.0,4.97,0.0,5.0
8211,3.99,2.92,0.0,2.07
8212,4.96,5.0,0.0,4.86
8213,5.0,5.0,0.0,5.0
8214,5.0,5.0,0.05,4.37
8215,5.0,4.76,0.0,4.17
8216,4.57,3.0,0.11,5.0
8217,5.0,4.43,0.0,4.54
8218,4.37,5.0,0.0,4.85
8219,4.76,4.82,0.33,4.66
8220,4.53,5.0,0.0,4.76
8221,5.0,5.0,0.0,5.0
8222,5.0,3.93,0.64,4.88
8223,4.47,5.0,0.46,4.9
8224,4.9,4.79,0.0,4.88
8225,2.72,5.0,0.0,0.81
8226,5.0,4.97,0.0,4.98
8227,4.96,5.0,0.0,5.0
8228,4.78,4.69,0.33,4.94
8229,4.93,4.89,0.0,5.0
8230,5.0,5.0,0.0,4.85
8231,5.0,4.96,0.0,5.0
8232,4.22,4.8,0.0,4.81
8233,4.91,5.0,0.23,4.81
8234,5.0,5.0,0.25,5.0
8235,5.0,4.62,0.0,4.81
8236,5.0,5.0,0.28,5.0
8237,4.51,5.0,0.05,4.92
8238,4.73,5.0,0.0,4.52
8239,2.03,5.0,0.58,1.46
8240,4.96,5.0,0.2,4.52
8241,0.77,4.98,0.0,3.29
8242,4.64,5.0,0.39,4.59
8243,5.0,4.78,0.03,4.7
8244,5.0,4.04,0.0,5.0
8245,5.0,5.0,0.42,4.24
8246,5.0,5.0,0.03,5.0
8247,5.0,4.94,0.0,5.0
8248,5.0,4.77,0.0,4.75
8249,4.82,4.77,0.0,4.93
8250,3.42,5.0,0.33,4.66
8251,4.02,3.76,0.06,4.86
8252,5.0,5.0,0.4,5.0
8253,3.88,4.97,0.0,5.0
8254,5.0,5.0,0.18,5.0
8255,0.72,5.0,0.0,1.92
8256,5.0,4.0,0.0,4.89
8257,5.0,5.0,0.12,5.0
8258,3.98,4.44,0.0,2.53
8259,4.96,5.0,0.0,4.66
8260,4.39,4.64,0.14,4.63
8261,2.54,4.84,0.02,4.02
8262,4.37,5.0,0.08,5.0
8263,5.0,5.0,0.06,4.43
8264,1.34,4.66,0.44,1.05
8265,5.0,5.0,0.65,4.86
8266,3.82,4.47,0.0,5.0
8267,5.0,5.0,0.3,5.0
8268,4.87,5.0,0.0,3.29
8269,5.0,4.91,0.0,4.75
8270,5.0,4.44,0.0,5.0
8271,4.43,5.0,0.0,4.88
8272,4.37,4.03,0.01,4.18
8273,5.0,5.0,0.0,5.0
8274,4.7,5.0,0.5,5.0
8275,5.0,5.0,0.0,4.94
8276,1.97,4.05,0.0,3.95
8277,5.0,4.2,0.0,4.77
8278,4.72,5.0,0.0,4.99
8279,3.94,4.66,0.0,4.51
8280,5.0,4.75,0.0,5.0
8281,5.0,4.78,0.03,5.0
8282,4.72,5.0,0.0,5.0
8283,5.0,4.64,0.0,5.0
8284,4.72,5.0,0.0,5.0
8285,5.0,5.0,0.39,2.04
8286,4.55,5.0,0.03,5.0
8287,4.67,4.74,0.06,4.97
8288,4.91,4.94,0.1,5.0
8289,4.82,4.52,0.44,4.81
8290,4.6,5.0,0.45,4.87
8291,4.97,5.0,0.21,5.0
8292,4.61,4.89,0.0,5.0
8293,4.9,5.0,0.1,5.0
8294,4.66,5.0,0.0,5.0
8295,4.85,5.0,0.38,5.0
8296,5.0,5.0,0.0,5.0
8297,4.93,4.7,0.04,4.57
8298,4.55,4.43,0.13,4.91
8299,5.0,4.72,0.47,4.74
8300,5.0,4.83,0.26,5.0
8301,5.0,5.0,0.0,4.65
8302,5.0,5.0,0.0,5.0
8303,5.0,4.85,0.02,4.87
8304,5.0,4.96,0.0,4.87
8305,5.0,3.05,0.0,5.0
8306,5.0,4.94,0.15,5.0
8307,4.46,4.8,0.0,5.0
8308,4.13,5.0,0.02,4.9
8309,4.92,5.0,0.11,4.92
8310,5.0,4.99,0.0,4.7
8311,4.91,4.9,0.0,4.8
8312,4.67,4.65,0.04,5.0
8313,4.39,5.0,0.0,5.0
8314,4.38,5.0,0.31,5.0
8315,5.0,4.73,0.0,4.45
8316,5.0,5.0,0.27,4.52
8317,4.68,5.0,0.0,4.76
8318,4.65,5.0,0.4,4.26
8319,5.0,5.0,0.3,5.0
8320,5.0,5.0,0.29,4.15
8321,5.0,5.0,0.2,4.76
8322,5.0,4.65,0.0,5.0
8323,5.0,4.3,0.0,5.0
8324,5.0,5.0,0.01,5.0
8325,4.59,5.0,0.0,5.0
8326,5.0,5.0,0.0,4.93
8327,5.0,4.53,0.07,4.61
8328,4.88,4.87,0.0,5.0
8329,4.74,5.0,0.0,4.58
8330,5.0,5.0,0.64,5.0
8331,5.0,5.0,0.0,5.0
8332,4.6,5.0,0.23,5.0
8333,4.88,4.76,0.3,5.0
8334,5.0,4.68,0.0,4.63
8335,5.0,5.0,0.25,5.0
8336,5.0,5.0,0.0,5.0
8337,4.96,4.6,0.63,2.36
8338,5.0,5.0,0.06,5.0
8339,4.8,5.0,0.1,4.88
8340,4.95,5.0,0.09,4.89
8341,5.0,4.52,0.0,4.72
8342,5.0,5.0,0.0,5.0
8343,4.54,5.0,0.0,4.84
8344,4.47,4.89,0.0,5.0
8345,4.78,5.0,0.0,4.64
8346,5.0,5.0,0.12,5.0
8347,1.05,5.0,0.28,1.02
8348,5.0,5.0,0.0,4.42
8349,4.9,5.0,0.19,5.0
8350,5.0,5.0,0.44,4.91
8351,5.0,4.7,0.6,4.39
8352,4.63,4.81,0.15,5.0
8353,4.93,5.0,0.0,5.0
8354,5.0,5.0,0.1,5.0
8355,5.0,5.0,0.04,5.0
8356,4.94,5.0,0.39,4.75
8357,5.0,5.0,0.38,5.0
8358,4.12,4.88,0.0,5.0
8359,5.0,4.64,0.0,4.71
8360,5.0,4.51,0.0,5.0
8361,5.0,4.88,0.43,5.0
8362,5.0,4.54,0.08,4.51
8363,5.0,4.49,0.0,5.0
8364,5.0,5.0,0.49,5.0
8365,5.0,5.0,0.0,5.0
8366,5.0,4.29,0.26,4.95
8367,4.95,5.0,0.0,5.0
8368,4.94,4.57,0.0,5.0
8369,4.83,5.0,0.45,4.38
8370,3.07,4.76,0.32,3.8
8371,5.0,3.98,0.45,5.0
8372,4.98,4.76,0.0,5.0
8373,3.23,1.67,0.0,5.0
8374,5.0,4.63,0.09,4.98
8375,5.0,5.0,0.54,4.63
8376,5.0,4.77,0.0,5.0
8377,4.67,5.0,0.5,5.0
8378,4.56,5.0,0.0,4.91
8379,5.0,5.0,0.15,5.0
8380,4.57,4.92,0.33,4.49
8381,5.0,5.0,0.0,4.83
8382,4.69,4.51,0.0,5.0
8383,5.0,5.0,0.05,4.76
8384,4.66,5.0,0.31,4.91
8385,4.66,4.77,0.0,4.9
8386,4.65,4.59,0.28,4.35
8387,5.0,4.58,0.13,5.0
8388,3.59,5.0,0.03,4.09
8389,4.6,4.7,0.63,4.92
8390,5.0,4.62,0.72,4.71
8391,5.0,5.0,0.0,5.0
8392,5.0,4.95,0.0,3.51
8393,5.0,5.0,0.0,4.85
8394,4.69,4.69,0.0,4.7
8395,1.17,1.13,0.0,0.88
8396,1.23,1.91,0.0,1.54
8397,0.93,2.86,0.45,0.91
8398,1.07,3.96,0.0,1.06
8399,0.93,1.8,0.0,0.69
8400,0.85,4.54,0.34,1.11
8401,0.84,3.86,0.0,0.62
8402,1.08,3.12,0.0,0.95
8403,0.52,3.07,0.01,2.31
8404,1.4,2.87,0.0,1.13
8405,1.72,4.3,0.13,2.01
8406,1.4,3.35,0.0,1.04
8407,0.83,4.11,0.61,1.64
8408,0.74,1.9,0.44,1.1
8409,1.38,2.24,0.0,1.65
8410,0.87,1.49,0.0,0.93
8411,1.24,4.11,0.0,0.6
8412,2.29,1.98,0.03,0.73
8413,5.0,0.8,0.04,0.7
8414,1.07,4.82,0.0,2.17
8415,0.97,5.0,0.06,0.5
8416,0.82,2.81,0.1,1.15
8417,1.75,4.21,0.28,1.02
8418,1.33,1.14,0.0,0.72
8419,1.59,3.31,0.09,1.05
8420,1.28,1.44,0.0,0.63
8421,0.72,3.2,0.27,0.99
8422,1.94,3.82,0.0,0.93
8423,1.61,4.31,0.34,2.28
8424,1.22,3.99,0.03,1.06
8425,1.29,3.28,0.0,1.94
8426,1.46,3.92,0.0,0.78
8427,1.47,0.65,0.05,1.69
8428,0.88,4.47,0.0,1.29
8429,1.46,0.82,0.05,1.18
8430,1.39,4.13,0.32,1.14
8431,0.68,2.1,0.12,1.2
8432,0.45,1.16,0.5,1.33
8433,0.73,1.29,0.0,0.76
8434,0.96,0.61,0.0,0.36
8435,0.65,4.96,1.16,0.78
8436,1.56,4.78,0.0,1.48
8437,0.96,5.0,0.55,1.2
8438,1.17,0.97,0.57,0.45
8439,2.01,5.0,0.0,1.41
8440,2.23,0.61,0.09,1.1
8441,4.87,5.0,0.49,5.0
8442,3.21,0.88,0.19,0.67
8443,0.91,1.12,0.0,1.44
8444,0.3,1.49,0.0,0.76
8445,2.42,3.88,0.0,1.32
8446,0.81,5.0,0.0,1.45
8447,1.49,4.95,0.17,0.98
8448,0.55,1.26,0.31,0.57
8449,4.14,5.0,0.0,1.05
8450,1.15,4.06,0.0,1.0
8451,1.21,0.89,0.01,1.15
8452,1.08,3.1,0.35,1.79
8453,0.09,1.91,0.0,1.42
8454,0.0,5.0,0.62,5.0
8455,0.09,5.0,0.0,4.76
8456,0.0,4.1,0.0,5.0
8457,0.0,5.0,0.0,5.0
8458,0.0,4.26,0.25,4.88
8459,0.3,3.68,0.45,5.0
8460,0.95,3.7,0.75,5.0
8461,0.01,4.54,0.08,5.0
8462,0.48,2.33,0.0,1.45
8463,2.32,2.24,0.19,0.82
8464,0.74,2.34,0.42,0.67
8465,1.12,3.8,0.0,0.79
8466,0.61,3.69,0.39,1.38
8467,0.57,1.08,0.29,0.73
8468,1.23,0.89,0.31,1.64
8469,1.97,4.18,0.0,2.07
8470,0.99,3.71,0.05,0.93
8471,1.31,0.98,0.27,0.63
8472,1.06,1.28,0.0,0.84
8473,1.07,4.76,0.19,1.42
8474,0.54,1.0,0.0,1.24
8475,1.83,2.94,0.0,1.22
8476,1.21,1.9,0.0,1.46
8477,0.79,1.36,0.11,1.51
8478,1.19,4.31,0.4,1.06
8479,0.38,3.3,0.01,1.14
8480,1.14,2.6,0.0,2.54
8481,0.8,1.86,0.68,1.02
8482,1.06,1.2,0.44,1.15
8483,1.13,2.81,0.13,0.99
8484,0.89,1.77,0.0,1.39
8485,0.83,3.43,0.37,1.29
8486,1.11,1.08,0.0,0.87
8487,0.95,2.29,0.0,1.01
8488,0.71,0.8,0.53,0.87
8489,1.2,1.87,0.18,1.04
8490,1.17,2.21,0.14,0.9
8491,1.53,1.0,0.0,1.06
8492,1.17,2.85,0.0,1.12
8493,0.77,4.16,0.0,0.3
8494,1.0,1.2,0.01,0.98
8495,1.95,4.09,0.0,1.06
8496,1.05,3.09,0.16,0.92
8497,1.07,2.83,0.29,1.07
8498,2.21,3.72,0.0,1.75
8499,1.84,4.58,0.0,1.25
8500,0.81,1.0,0.37,0.84
8501,0.98,4.44,0.35,0.49
8502,0.86,4.59,0.0,1.09
8503,1.91,2.87,0.0,0.8
8504,1.07,2.71,0.31,0.73
8505,0.29,3.17,0.0,1.09
8506,1.05,3.1,0.28,1.03
8507,1.01,0.86,0.16,0.26
8508,2.62,3.26,0.0,0.79
8509,0.58,2.63,0.09,0.75
8510,4.12,2.38,0.0,1.96
8511,1.47,0.91,0.0,1.12
8512,0.94,3.86,0.0,1.81
8513,1.26,3.37,0.26,0.55
8514,1.79,2.68,0.0,1.17
8515,4.77,1.66,0.39,4.05
8516,0.68,3.19,0.19,0.87
8517,0.59,3.05,0.06,1.2
8518,0.92,4.35,0.04,0.68
8519,0.51,0.88,0.08,0.97
8520,2.81,4.43,0.24,1.19
8521,3.85,4.34,0.0,2.02
8522,1.24,1.09,0.41,0.89
8523,1.82,1.83,0.0,1.73
8524,1.38,4.52,0.13,0.68
8525,0.79,2.43,0.28,0.51
8526,3.6,2.73,0.0,1.03
8527,1.0,3.87,0.55,0.84
8528,1.2,1.02,0.0,1.06
8529,0.85,3.07,0.52,1.02
8530,0.22,5.0,0.35,0.99
8531,0.59,4.19,0.0,1.27
8532,1.59,3.39,0.34,0.98
8533,1.27,0.49,0.0,0.64
8534,0.87,3.09,0.17,0.99
8535,1.23,3.95,0.02,3.31
8536,4.79,5.0,0.33,5.0
8537,5.0,4.31,0.0,4.6
8538,0.9,3.01,0.0,1.18
8539,4.94,5.0,0.05,5.0
8540,2.3,2.78,0.0,0.94
8541,0.26,3.44,0.0,1.25
8542,4.71,5.0,0.33,5.0
8543,1.83,3.64,0.1,2.01
8544,5.0,5.0,0.14,5.0
8545,1.47,3.76,0.0,1.22
8546,0.94,3.01,0.0,1.53
8547,3.89,4.16,0.0,4.6
8548,5.0,5.0,0.03,4.84
8549,4.35,4.95,0.24,4.96
8550,1.12,4.47,0.0,2.96
8551,4.08,5.0,0.28,4.23
8552,5.0,5.0,0.15,4.83
8553,0.63,0.38,0.0,2.53
8554,0.8,2.41,0.36,0.87
8555,1.36,2.99,0.07,1.17
8556,0.82,4.16,0.01,3.14
8557,0.99,1.76,0.15,0.69
8558,0.55,4.33,0.51,0.87
8559,2.48,1.99,0.34,5.0
8560,4.34,5.0,0.0,4.48
8561,4.76,4.97,0.0,4.98
8562,0.68,0.11,0.0,0.0
8563,0.53,0.0,0.31,0.19
8564,5.0,5.0,0.03,4.53
8565,5.0,0.0,0.41,0.38
8566,5.0,5.0,0.0,5.0
8567,4.84,5.0,0.0,5.0
8568,3.5,1.12,0.0,2.68
8569,0.15,0.0,0.0,1.31
8570,4.46,5.0,0.0,5.0
8571,2.74,4.84,0.42,5.0
8572,4.53,0.0,0.01,5.0
8573,0.0,0.12,0.23,4.62
8574,5.0,4.03,0.25,4.82
8575,4.48,4.98,0.11,4.59
8576,2.79,4.36,0.0,1.1
8577,0.06,0.0,0.01,0.22
8578,4.03,4.03,0.24,3.97
8579,5.0,4.61,0.0,5.0
8580,5.0,5.0,0.0,5.0
8581,2.73,1.98,0.48,1.01
8582,4.37,5.0,0.0,5.0
8583,4.89,4.94,0.11,5.0
8584,5.0,4.33,0.0,5.0
8585,4.79,3.96,0.17,5.0
8586,5.0,4.08,0.0,4.89
8587,5.0,5.0,0.0,4.9
8588,0.0,0.0,0.0,0.14
8589,5.0,3.73,0.5,4.96
8590,4.61,0.51,1.02,5.0
8591,4.67,4.93,0.09,4.49
8592,5.0,4.92,0.16,5.0
8593,4.26,4.54,0.03,4.91
8594,0.0,0.32,0.0,0.01
8595,0.31,4.32,0.0,4.94
8596,3.59,1.54,1.05,0.79
8597,0.0,0.1,0.14,4.75
8598,5.0,0.44,0.0,5.0
8599,5.0,5.0,0.0,5.0
8600,4.03,3.04,0.36,5.0
8601,5.0,4.73,0.22,4.36
8602,2.75,2.96,0.0,4.7
8603,4.69,4.4,0.18,4.27
8604,5.0,0.0,0.0,3.62
8605,5.0,5.0,0.14,4.77
8606,4.69,5.0,0.0,4.19
8607,4.34,4.89,0.09,5.0
8608,4.89,4.88,0.56,3.15
8609,5.0,4.98,0.0,5.0
8610,4.74,4.92,0.0,5.0
8611,5.0,3.84,0.01,5.0
8612,4.91,3.76,0.0,5.0
8613,4.91,3.14,0.37,2.98
8614,4.12,4.27,0.06,1.27
8615,4.87,5.0,0.0,4.52
8616,4.77,4.73,0.0,4.82
8617,5.0,4.7,0.13,5.0
8618,5.0,5.0,0.59,5.0
8619,5.0,5.0,0.0,4.78
8620,4.89,4.94,0.0,4.84
8621,3.81,3.85,0.0,4.7
8622,3.25,4.13,0.45,4.26
8623,0.97,3.99,0.0,0.67
8624,0.0,4.98,0.31,4.57
8625,5.0,5.0,0.33,5.0
8626,0.0,1.05,0.0,0.0
8627,5.0,5.0,0.0,4.28
8628,4.82,4.42,0.32,4.82
8629,0.17,0.54,0.07,4.12
8630,5.0,4.82,0.0,5.0
8631,4.95,4.29,0.76,4.75
8632,4.63,0.0,0.0,4.97
8633,4.19,3.55,0.0,4.58
8634,0.03,3.95,0.4,5.0
8635,4.94,3.74,0.0,5.0
8636,4.94,5.0,0.0,4.64
8637,0.0,5.0,0.0,3.83
8638,5.0,5.0,0.03,0.12
8639,0.16,4.73,0.0,4.37
8640,5.0,5.0,0.0,4.77
8641,5.0,1.64,0.21,1.73
8642,5.0,0.0,0.0,4.89
8643,4.41,3.72,0.0,5.0
8644,0.5,0.0,0.44,0.05
8645,5.0,5.0,0.0,5.0
8646,5.0,4.09,0.0,4.96
8647,0.0,5.0,0.02,5.0
8648,0.38,0.36,0.0,4.94
8649,0.0,4.25,0.0,5.0
8650,4.63,5.0,0.0,5.0
8651,5.0,4.8,0.22,5.0
8652,0.25,0.0,0.0,0.0
8653,0.86,5.0,0.35,4.45
8654,1.08,2.28,0.1,2.07
8655,4.7,4.89,0.08,4.56
8656,5.0,4.78,0.0,4.7
8657,4.84,4.82,0.18,4.17
8658,4.73,4.82,0.19,4.96
8659,5.0,0.0,0.0,5.0
8660,5.0,4.11,0.0,4.17
8661,0.0,4.92,0.0,3.72
8662,4.92,4.58,0.0,3.95
8663,4.14,4.93,0.14,4.8
8664,4.51,4.78,0.05,1.81
8665,0.0,2.5,0.23,0.84
8666,0.0,0.0,0.11,2.65
8667,0.0,5.0,0.07,5.0
8668,2.9,3.53,0.49,4.61
8669,5.0,3.2,0.0,3.89
8670,0.12,3.71,0.0,3.58
8671,1.17,3.88,0.0,3.2
8672,4.59,4.68,0.0,4.63
8673,4.95,5.0,0.53,5.0
8674,4.47,4.02,0.1,5.0
8675,0.26,0.06,0.16,0.2
8676,5.0,4.95,0.42,5.0
8677,5.0,3.68,0.0,4.9
8678,0.0,4.25,0.0,4.87
8679,0.24,5.0,0.44,4.32
8680,4.75,5.0,0.43,4.95
8681,4.74,3.07,0.16,0.0
8682,4.82,4.88,0.16,4.55
8683,4.86,5.0,0.36,4.57
8684,0.0,5.0,0.0,3.93
8685,5.0,5.0,0.09,5.0
8686,4.96,0.0,0.0,5.0
8687,5.0,5.0,0.0,4.73
8688,5.0,0.0,0.01,5.0
8689,3.94,4.8,0.38,0.96
8690,0.0,0.0,0.0,5.0
8691,5.0,5.0,0.0,5.0
8692,5.0,4.93,0.22,4.47
8693,5.0,2.0,0.0,4.82
8694,5.0,3.58,0.0,5.0
8695,5.0,5.0,0.0,4.97
8696,4.89,4.62,0.64,5.0
8697,5.0,5.0,0.0,4.57
8698,5.0,4.78,0.54,5.0
8699,0.0,4.07,0.18,4.32
8700,3.81,5.0,0.22,4.95
8701,5.0,5.0,0.11,3.61
8702,4.96,4.18,0.13,4.79
8703,4.97,4.1,0.0,4.77
8704,4.58,3.5,0.0,4.78
8705,4.98,5.0,0.59,5.0
8706,0.43,4.11,0.48,3.77
8707,5.0,5.0,0.34,5.0
8708,5.0,5.0,0.0,5.0
8709,4.13,5.0,0.0,4.35
8710,0.3,5.0,0.0,5.0
8711,0.0,5.0,0.0,5.0
8712,4.72,5.0,0.69,5.0
8713,5.0,3.73,0.0,2.85
8714,5.0,5.0,0.03,4.23
8715,5.0,5.0,0.0,4.73
8716,5.0,3.61,0.22,5.0
8717,5.0,5.0,0.48,5.0
8718,4.9,4.89,0.0,2.79
8719,5.0,5.0,0.19,5.0
8720,4.83,4.52,0.0,4.78
8721,4.91,5.0,0.0,5.0
8722,2.84,4.34,3.11,1.14
8723,4.9,4.88,4.64,4.99
8724,5.0,4.89,3.84,5.0
8725,5.0,3.75,4.4,5.0
8726,3.91,4.18,4.06,5.0
8727,4.79,5.0,5.0,4.96
8728,3.34,4.57,5.0,4.16
8729,5.0,4.61,5.0,5.0
8730,5.0,5.0,4.72,3.75
8731,4.49,4.79,4.7,5.0
8732,3.54,5.0,4.43,5.0
8733,5.0,0.0,4.64,4.36
8734,5.0,4.97,5.0,4.66
8735,5.0,3.27,4.82,5.0
8736,5.0,3.82,4.56,4.61
8737,5.0,3.11,5.0,5.0
8738,5.0,4.62,5.0,4.66
8739,4.21,4.63,4.9,5.0
8740,3.87,4.93,2.74,5.0
8741,4.63,5.0,5.0,5.0
8742,3.9,5.0,4.57,5.0
8743,4.9,4.74,4.77,4.62
8744,5.0,4.75,4.82,5.0
8745,3.91,4.62,5.0,4.2
8746,4.87,4.6,4.78,5.0
8747,4.48,3.83,4.52,4.91
8748,3.65,4.3,5.0,4.81
8749,5.0,5.0,4.84,5.0
8750,5.0,3.96,4.05,4.78
8751,5.0,5.0,4.04,5.0
8752,5.0,4.9,5.0,5.0
8753,5.0,4.18,3.58,4.95
8754,1.04,4.78,3.83,3.56
8755,4.98,5.0,4.89,5.0
8756,5.0,4.87,5.0,5.0
8757,4.01,4.93,3.99,5.0
8758,4.02,5.0,4.83,4.62
8759,4.47,4.74,3.26,4.25
8760,1.69,1.11,1.51,0.8
8761,1.58,0.69,0.77,2.09
8762,5.0,4.76,4.87,5.0
8763,3.82,3.7,4.76,4.51
8764,5.0,4.91,4.84,5.0
8765,4.57,4.12,4.61,4.75
8766,4.05,3.74,3.54,4.83
8767,4.31,5.0,4.75,5.0
8768,4.93,4.48,5.0,5.0
8769,5.0,5.0,4.56,4.45
8770,5.0,5.0,5.0,5.0
8771,1.4,0.3,1.12,0.73
8772,5.0,4.82,4.13,4.72
8773,4.6,4.97,5.0,4.74
8774,3.46,5.0,5.0,4.91
8775,4.77,3.71,4.05,4.93
8776,5.0,5.0,4.61,4.78
8777,0.0,0.02,0.0,0.85
8778,4.11,4.47,5.0,4.84
8779,0.88,5.0,1.73,0.39
8780,5.0,4.71,3.73,4.71
8781,1.0,1.6,0.75,0.82
8782,4.98,4.6,5.0,4.08
8783,1.13,2.17,0.99,1.31
8784,0.28,0.46,0.0,5.0
8785,4.95,5.0,4.49,4.86
8786,4.46,5.0,5.0,5.0
8787,4.67,5.0,4.92,5.0
8788,0.25,1.11,3.13,2.04
8789,0.52,3.05,0.73,0.6
8790,0.56,0.0,0.0,0.0
8791,0.02,4.01,5.0,4.55
8792,1.35,2.05,2.69,1.18
8793,4.69,4.24,5.0,4.87
8794,4.77,4.31,2.89,5.0
8795,4.36,4.25,3.94,3.2
8796,4.7,5.0,4.88,0.93
8797,5.0,5.0,5.0,4.2
8798,3.43,4.74,4.86,5.0
8799,2.26,3.95,4.13,0.71
8800,5.0,4.82,4.83,4.35
8801,5.0,4.88,5.0,4.98
8802,5.0,5.0,4.53,5.0
8803,4.77,4.82,4.98,4.63
8804,4.86,4.57,5.0,4.35
8805,4.91,4.77,5.0,4.99
8806,2.6,5.0,1.82,1.83
8807,0.0,0.28,0.93,0.0
8808,5.0,5.0,5.0,5.0
8809,5.0,5.0,4.38,5.0
8810,0.0,0.0,5.0,0.0
8811,3.46,4.24,4.07,3.83
8812,0.75,4.59,1.02,1.31
8813,0.29,0.32,0.0,0.0
8814,5.0,5.0,4.7,5.0
8815,1.11,0.2,1.17,1.11
8816,4.61,4.14,4.95,4.97
8817,1.28,4.05,1.38,1.07
8818,3.93,4.92,3.83,5.0
8819,5.0,5.0,5.0,5.0
8820,5.0,4.72,4.72,5.0
8821,5.0,5.0,4.76,5.0
8822,4.52,4.13,2.9,3.91
8823,0.11,0.39,0.0,0.0
8824,4.95,5.0,4.56,4.94
8825,3.35,5.0,3.37,5.0
8826,1.07,2.72,1.68,3.31
8827,3.3,2.58,3.93,4.07
8828,3.6,4.71,1.11,1.18
8829,4.85,4.9,4.87,4.84
8830,4.89,5.0,4.53,4.77
8831,5.0,4.92,5.0,5.0
8832,4.93,5.0,3.33,4.33
8833,1.19,4.88,1.67,2.59
8834,2.64,4.89,5.0,4.49
8835,1.89,5.0,1.56,0.65
8836,5.0,4.6,4.55,5.0
8837,2.93,4.22,4.15,1.07
8838,0.54,0.0,0.22,0.62
8839,5.0,4.05,5.0,5.0
8840,2.27,3.31,2.04,3.23
